Hour_number,Date,Delivered_Energy_WH,Delivered_Energy_SH,Net_Demand,Total_Demand
332,2015-01-14,301.7636838556169,2004.0015975112635,6390.176442265145,8695.941723632026
333,2015-01-14,242.81639239707698,1974.129979769635,6142.117454750471,8359.063826917183
334,2015-01-14,191.50224114447158,1837.5882656276424,5801.124759236207,7830.215266008321
335,2015-01-14,172.84123608318728,1786.4881580835643,5380.457340242765,7339.786734409517
336,2015-01-15,159.64781196087947,1750.9743796366545,5046.625697159759,6957.2478887572925
337,2015-01-15,120.19692390882031,1762.885399244035,4865.521484302038,6748.603807454892
338,2015-01-15,112.06414936733222,1788.8654243525557,4741.235550532167,6642.165124252055
339,2015-01-15,120.26380656382305,1876.910902262373,4684.811291969626,6681.986000795821
340,2015-01-15,173.79346251302263,1935.832486907714,4716.145494661061,6825.771444081798
341,2015-01-15,326.469711557991,2043.5932000347677,4748.3387187561575,7118.401630348916
342,2015-01-15,532.2405291134298,2350.5471576478394,4985.082404578938,7867.870091340207
343,2015-01-15,552.1392271577083,2381.684936942547,5751.475716473436,8685.299880573692
344,2015-01-15,422.7112120158555,2510.8881474876152,5863.049282558871,8796.64864206234
345,2015-01-15,352.8123135665741,2312.6535759065246,6112.365287934985,8777.831177408083
346,2015-01-15,287.38612848722727,2204.260300927375,5858.215050983544,8349.861480398145
347,2015-01-15,251.73610920175204,2097.4778544601186,6360.889956877184,8710.103920539055
348,2015-01-15,232.66270422175336,2066.3418880663244,6372.791737891701,8671.796330179779
349,2015-01-15,222.60210302202861,1992.521385187738,6395.226019708561,8610.349507918327
350,2015-01-15,214.4538151105738,2050.5566009909194,6284.592445218102,8549.602861319596
351,2015-01-15,234.8545042705192,2105.4581765424955,6285.9917767291445,8626.304457542159
352,2015-01-15,266.0909850039697,2232.5191886240546,6479.455350727236,8978.065524355261
353,2015-01-15,298.40361861787517,2406.1132924147855,6593.59402673868,9298.11093777134
354,2015-01-15,331.47994334623786,2436.9988779957584,6374.003199155389,9142.482020497384
355,2015-01-15,328.56039936758464,2300.9134306268706,6271.983894626363,8901.457724620817
356,2015-01-15,301.78381907612504,2175.3160125948125,6170.991297480641,8648.091129151579
357,2015-01-15,242.58744505399883,2229.745185715425,5781.740483770884,8254.073114540308
358,2015-01-15,191.3895072232205,1996.7408348528015,5506.0438318953275,7694.174173971349
359,2015-01-15,172.70544372817338,1932.0288022402005,5089.271526976495,7194.005772944869
360,2015-01-16,159.73117025589002,1924.5126703734527,4714.244449587268,6798.48829021661
361,2015-01-16,120.36539722725905,1931.3831864501742,4486.690689902579,6538.439273580012
362,2015-01-16,112.02379283305969,1922.7773017067175,4425.027030713655,6459.8281252534325
363,2015-01-16,120.25158930232021,1935.3426608067696,4400.609803647815,6456.204053756905
364,2015-01-16,173.7957811249524,2012.9008169020542,4353.519877670628,6540.216475697634
365,2015-01-16,326.5058341618795,2051.989171712507,4419.802714921701,6798.2977207960885
366,2015-01-16,532.1901543421966,2404.652231298499,4515.255689906963,7452.0980755476585
367,2015-01-16,552.2460142410948,2422.2711653302704,5308.896451023187,8283.413630594552
368,2015-01-16,422.47117396040755,2435.6659491956993,5585.077219479916,8443.214342636024
369,2015-01-16,353.13485066490205,2381.097733147084,5607.285413143948,8341.517996955934
370,2015-01-16,287.22176859084794,2288.5478034187577,5671.444343986005,8247.213915995611
371,2015-01-16,251.71692753739862,2239.696914576315,5612.371859249731,8103.785701363444
372,2015-01-16,232.45289207081527,2151.1952101801908,5574.939943904658,7958.588046155664
373,2015-01-16,223.04157901601036,2114.3227717384207,5547.172913195079,7884.53726394951
374,2015-01-16,214.19677547285707,2089.450994490199,5471.397217856293,7775.0449878193485
375,2015-01-16,234.82378650250348,2066.5573371788582,5433.229181872453,7734.610305553815
376,2015-01-16,266.22025683312484,2133.1040339682904,5674.817543266341,8074.1418340677565
377,2015-01-16,298.3267443044274,2181.226685072749,6118.511495423885,8598.064924801061
378,2015-01-16,331.7716746572047,2222.9352309119035,5995.349592987377,8550.056498556485
379,2015-01-16,328.3772699360682,2180.0957316928134,5858.888036171878,8367.36103780076
380,2015-01-16,301.6891493716331,2161.0549089844803,5649.575460407616,8112.31951876373
381,2015-01-16,242.21794145584707,1988.3667063852818,5628.456705169518,7859.041353010647
382,2015-01-16,191.40034287536548,1818.9717675810762,5496.0621523320915,7506.434262788533
383,2015-01-16,173.01432660288737,1784.7979895926746,5141.7778206981875,7099.590136893749
384,2015-01-17,159.48775205242245,1724.7081510025769,4848.910502247046,6733.1064053020455
385,2015-01-17,120.12975624274031,1714.5359878909803,4662.076454400873,6496.742198534594
386,2015-01-17,112.22348202048538,1717.9212017852071,4570.710864322534,6400.8555481282265
387,2015-01-17,120.18782958507884,1760.5066380111768,4496.780017588697,6377.474485184953
388,2015-01-17,173.8848866898994,1813.4154107707093,4332.462168075388,6319.762465535997
389,2015-01-17,327.0873300093301,1966.5423063918288,4140.835030264288,6434.464666665447
390,2015-01-17,533.9330138378668,3223.302481640589,2952.3159176132517,6709.551413091707
391,2015-01-17,554.3280968265221,3061.677766833818,3599.41753237506,7215.4233960354
392,2015-01-17,422.355017704254,2832.2908248195645,4406.725307036673,7661.371149560491
393,2015-01-17,353.6096901319318,2711.459459515975,4878.282041941719,7943.351191589627
394,2015-01-17,288.21808141828495,2603.7244608829806,5191.887101451269,8083.829643752534
395,2015-01-17,252.8244808171506,2541.305136047831,5313.997877775897,8108.127494640879
396,2015-01-17,234.42569842419275,2471.731226787374,5383.500923418879,8089.657848630446
397,2015-01-17,224.8863855588524,2371.3555784211894,5417.1323381298425,8013.374302109884
398,2015-01-17,215.90181911310137,2207.0868695183226,5478.180145548199,7901.168834179623
399,2015-01-17,236.15798093031472,2141.054226771469,5604.835616807835,7982.047824509619
400,2015-01-17,267.2915428038707,2182.0885724483655,5872.159853428703,8321.53996868094
401,2015-01-17,299.6259178672224,2395.7320819962424,5904.9749390430825,8600.332938906547
402,2015-01-17,334.17338582421706,2451.53996481201,5621.640232634375,8407.353583270602
403,2015-01-17,329.0383551904118,2408.0708632319834,5451.413262259805,8188.522480682201
404,2015-01-17,302.19676608594096,2345.2569924385134,5294.731736875009,7942.185495399463
405,2015-01-17,243.64029195324926,1922.8757591302078,5531.999707858068,7698.515758941525
406,2015-01-17,190.77092810316182,1651.9670355319772,5595.216992449499,7437.954956084638
407,2015-01-17,172.1261217932916,1576.684294007938,5354.599924292585,7103.410340093814
408,2015-01-18,187.93199591929675,1487.6587054693566,5116.881259799868,6792.471961188521
409,2015-01-18,134.7864292635059,1483.8467289065989,4999.530653470078,6618.163811640183
410,2015-01-18,118.66115712449232,1469.5452409800766,4906.445263349785,6494.651661454354
411,2015-01-18,110.59561102839,1512.9177520252993,4804.186121345767,6427.699484399456
412,2015-01-18,127.30789261094655,1537.0888970536985,4754.068787516987,6418.465577181632
413,2015-01-18,162.22333196305044,1800.8471988050258,4547.80669722151,6510.877227989587
414,2015-01-18,299.4981161867712,2823.6518665246563,3556.1201653518897,6679.270148063317
415,2015-01-18,424.91165004336204,2748.660003460216,3861.528239994031,7035.099893497609
416,2015-01-18,487.9545954825191,2439.2558627010135,4449.93836376508,7377.148821948613
417,2015-01-18,488.57923073697054,2225.5328881326177,4831.8593370853805,7545.971455954968
418,2015-01-18,460.87022885559423,2045.3851552374035,5170.474429097956,7676.729813190954
419,2015-01-18,381.4848981387643,1986.0976835471097,5334.498827893494,7702.0814095793685
420,2015-01-18,334.833332940647,1943.8372828678562,5442.997130870679,7721.6677466791825
421,2015-01-18,310.429227219483,1935.127474097952,5375.970086855156,7621.526788172591
422,2015-01-18,298.992215068445,2003.958098850094,5241.047812871201,7543.99812678974
423,2015-01-18,306.2784298850469,1972.9895679282572,5387.949610300513,7667.217608113817
424,2015-01-18,296.55014449589464,2133.642463598494,5656.429484603467,8086.622092697856
425,2015-01-18,320.0933390647473,2251.5480882833904,6001.058833172598,8572.700260520734
426,2015-01-18,335.02589910867044,2215.0340048691805,5918.918950474362,8468.978854452213
427,2015-01-18,335.4189476071012,2236.2078145320615,5683.9464459921,8255.573208131264
428,2015-01-18,306.1517008806974,2156.682075701712,5535.241682712704,7998.0754592951125
429,2015-01-18,244.74885260688202,1813.6294583918725,5607.156543162056,7665.53485416081
430,2015-01-18,201.14967394891002,1628.9503511268665,5385.560441675117,7215.660466750893
431,2015-01-18,181.6773280588766,1548.6786352196643,5037.501974247007,6767.857937525548
432,2015-01-19,187.69474920792254,1484.836029823293,4792.369090262381,6464.899869293597
433,2015-01-19,134.81799030051823,1464.7708515511133,4715.677285257037,6315.266127108668
434,2015-01-19,118.71345124878559,1480.781683380128,4651.103695189535,6250.598829818448
435,2015-01-19,110.61995087567212,1501.1190836066098,4646.228808343154,6257.967842825436
436,2015-01-19,126.99889094035305,1585.765073401847,4683.066181486394,6395.830145828594
437,2015-01-19,162.54842551638748,1771.9214497083321,4855.037504814682,6789.507380039401
438,2015-01-19,299.4849380053829,2589.2066713182257,4534.423492877295,7423.1151022009035
439,2015-01-19,424.81837042516156,2597.6130462331553,5247.848535720116,8270.279952378432
440,2015-01-19,488.24363427593477,2333.182663556247,5568.039413768579,8389.46571160076
441,2015-01-19,488.3981843791306,2108.137730437139,5795.647112293084,8392.183027109353
442,2015-01-19,461.0380876575787,2057.944439751379,5796.581578310123,8315.56410571908
443,2015-01-19,381.04397800789667,1943.9238736578868,5844.735682250215,8169.703533915999
444,2015-01-19,335.2043792489182,1790.3981104410748,5855.284323709826,7980.8868133998185
445,2015-01-19,310.22410178194883,1752.9831260161357,5797.027340209098,7860.234568007183
446,2015-01-19,299.15060787725105,1814.2568225622174,5696.501574369793,7809.909004809262
447,2015-01-19,306.1127588821002,1834.3591483466575,5698.060739358537,7838.532646587295
448,2015-01-19,296.9037866612522,2038.3429418738654,5951.897251875574,8287.143980410692
449,2015-01-19,320.057044284044,2213.936327733709,6296.3053475650595,8830.298719582812
450,2015-01-19,334.81338415144705,2194.239516196549,6264.425812793675,8793.47871314167
451,2015-01-19,335.4387382889322,2247.2407959123593,6005.304299664082,8587.983833865374
452,2015-01-19,305.8599634315833,2295.2674837047284,5760.219563825549,8361.347010961861
453,2015-01-19,245.11124652134592,1889.2716435012792,5855.458342622923,7989.841232645547
454,2015-01-19,201.24904364187591,1635.5529819240796,5650.651102885169,7487.453128451125
455,2015-01-19,181.63388104342653,1617.9283481022887,5251.139292429725,7050.70152157544
456,2015-01-20,187.73216756472317,1551.09438678072,4977.973105483141,6716.7996598285845
457,2015-01-20,134.65528968136988,1597.1701018683614,4800.468590832918,6532.293982382649
458,2015-01-20,118.77104139347506,1634.7701783973296,4695.248436474176,6448.78965626498
459,2015-01-20,110.57448242110895,1659.9833357427121,4650.06764252767,6420.625460691491
460,2015-01-20,127.14605348280917,1691.609716935241,4753.38218855302,6572.13795897107
461,2015-01-20,162.5576879241461,1877.3847922581335,4828.913400753863,6868.855880936143
462,2015-01-20,299.44303773634834,2812.4120686636497,4461.322430697043,7573.177537097041
463,2015-01-20,424.86884182671025,2844.036372080494,5154.752906557855,8423.65812046506
464,2015-01-20,487.8955951430205,2595.7071117090118,5467.220613945813,8550.823320797845
465,2015-01-20,488.50068867410846,2395.811466514583,5604.550698325912,8488.862853514604
466,2015-01-20,460.8067990499424,2277.8188090714234,5684.049733198682,8422.675341320048
467,2015-01-20,381.32189393234074,2148.25700267585,5776.55934638572,8306.138242993911
468,2015-01-20,335.11538009270316,2043.4698393788922,5797.215717550305,8175.800937021901
469,2015-01-20,310.1681792172465,1942.913994459718,5811.428618877382,8064.510792554347
470,2015-01-20,299.03946021793087,1935.7509058661853,5722.665359669609,7957.455725753725
471,2015-01-20,306.1047061225773,1927.0154419983419,5807.725988114784,8040.846136235703
472,2015-01-20,296.7840723578388,2140.635594024883,5947.856049944508,8385.27571632723
473,2015-01-20,320.00475800766463,2305.5929161983963,6388.234017454613,9013.831691660675
474,2015-01-20,334.95974549911847,2342.208365131958,6271.598664285032,8948.766774916108
475,2015-01-20,335.4048533936703,2335.7413020888885,6082.878277613203,8754.024433095761
476,2015-01-20,305.9473771043655,2340.989698189159,5897.562355542162,8544.499430835685
477,2015-01-20,244.85854010941148,2052.9465746262467,5906.939228058649,8204.744342794307
478,2015-01-20,201.31396942258422,1720.3839296962628,5774.0470156475785,7695.744914766426
479,2015-01-20,181.49380567856056,1622.4848074490374,5458.602912356186,7262.5815254837835
480,2015-01-21,159.7466700425514,1596.7187394036775,5195.821355008535,6952.286764454764
481,2015-01-21,120.09508418538115,1572.456959451973,5077.473903495573,6770.025947132927
482,2015-01-21,112.06512706246527,1590.0340183366372,4997.451151578275,6699.550296977378
483,2015-01-21,120.27451800622737,1656.9667946135576,4937.748374368964,6714.989686988749
484,2015-01-21,173.81855961374126,1645.3248711443548,5030.11979923301,6849.263229991106
485,2015-01-21,326.6175988912848,1661.1840745274947,5185.192349509432,7172.994022928211
486,2015-01-21,532.1924145489052,2053.9836538150557,5356.0365400592145,7942.212608423175
487,2015-01-21,552.1261345194847,2190.5257770765193,6013.875774284927,8756.52768588093
488,2015-01-21,422.7230137637133,2207.7779724112893,6213.7074040934995,8844.208390268503
489,2015-01-21,353.11820278288474,2054.7513898152606,6329.990052909892,8737.859645508037
490,2015-01-21,287.57347800617686,1969.3800381520678,6477.328088290623,8734.281604448868
491,2015-01-21,251.8863212293279,1899.8211456150289,6448.774208368345,8600.4816752127
492,2015-01-21,232.76392630134444,1865.9785576487857,6315.055820493306,8413.798304443437
493,2015-01-21,223.0653385962996,1787.5004388197337,6260.175467390802,8270.741244806835
494,2015-01-21,214.4281924203944,1812.4479548214317,6195.216239203345,8222.09238644517
495,2015-01-21,235.03743012343716,1785.3541898577225,6323.893117050394,8344.284737031554
496,2015-01-21,266.1563414200445,1920.3131434971535,6479.365629683891,8665.835114601088
497,2015-01-21,298.55752005675987,2031.9380738539894,6836.3365336212055,9166.832127531954
498,2015-01-21,331.81062666245884,1947.7528697586235,6751.87019533104,9031.433691752121
499,2015-01-21,328.44401972695675,1797.146171783697,6664.206739253404,8789.796930764058
500,2015-01-21,301.8715232227195,1765.3020454393572,6437.8667910618715,8505.04035972395
501,2015-01-21,242.61764469299706,1708.601148744004,6188.957037400247,8140.175830837248
502,2015-01-21,191.65849525915547,1491.124532110641,5858.883459146436,7541.666486516232
503,2015-01-21,172.6915089026647,1450.2011040525679,5444.344202148487,7067.23681510372
504,2015-01-22,159.61733416712326,1381.1453872453628,5203.320488223824,6744.08320963631
505,2015-01-22,120.30015049697602,1386.2995259441875,5077.734267958881,6584.333944400045
